id	title	price	availability	country	language	additional image link	brand	color	description	gtin	image link	installment(amount:months)	link	mpn	google_product_category		condition
331_339	Mesa Tulou 75cm Preta	4449.75 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/161095/Mesa-Tulou-75cm-Preta.jpg?v=637363292843830000	Herman Miller	Preto	A mesa Tulou de GamFratesi foi inspirada no design tradicional de uma mesa de bandeja e a dimensão adicional de funcionalidade que ela oferece. Composta por dois elementos básicos - uma bandeja redonda de aço com bordas firmes, fáceis de segurar, e uma estrutura de quatro pés em aço tubular -, o design minimalista permite que a bandeja seja levada para espaços diferentes.	1000043384654	http://hermanmiller.vteximg.com.br/arquivos/ids/161095/Mesa-Tulou-75cm-Preta.jpg?v=637363292843830000	370.81 BRL:12	https://store.hermanmiller.com.br/mesa-tulou-75cm-930521_pai/p?idsku=339	930521	Mesas > Mesas Lateral		new
296_295	Poltrona Dapper Amarela	11436.75 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/161118/poltrona_dapper_amarela_base_preta_1.jpg?v=637363309485530000,http://hermanmiller.vteximg.com.br/arquivos/ids/161119/poltrona_dapper_amarela_base_preta_2.jpg?v=637363309597970000,http://hermanmiller.vteximg.com.br/arquivos/ids/161120/HDP0104-0004_3-1-.jpg?v=637363309996170000,http://hermanmiller.vteximg.com.br/arquivos/ids/161121/HDP0104-0004_5-1-.jpg?v=637363310431300000	Herman Miller	Amarelo	Criada por Doshi Levien para HAY, a poltrona Dapper representa a fusão inconfundível entre desenho industrial, artesanato refinado, narrativa e tecnologia dessa dupla de designers. Originalmente criada para uso em uma universidade de Londres, a Dapper tem encosto mais amplo para maior conforto e apoio ideal para os cotovelos, para quem trabalha em laptops.	1000043383190	http://hermanmiller.vteximg.com.br/arquivos/ids/161118/poltrona_dapper_amarela_base_preta_1.jpg?v=637363309485530000	953.06 BRL:12	https://store.hermanmiller.com.br/poltrona-dapper-hdp0104-0001_pai/p?idsku=295	HDP0104MOVBPSSDGZSE17	Assentos > Poltronas & Otomanas		new
243_378	Cadeira Sayl Gaming Verde	8045.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/162176/sayl_prd_gallery_081_1_09d803b2-b7ba-4b88-956a-419c88458963_1280x1280.jpg?v=637586769297370000,http://hermanmiller.vteximg.com.br/arquivos/ids/162177/sayl_prd_gallery_101_1_329d8629-44b0-436e-8ce5-de86312a8265_1280x1280.jpg?v=637586769474600000,http://hermanmiller.vteximg.com.br/arquivos/ids/162178/sayl_prd_gallery_111_1_b724502c-3a35-4817-8d37-7dbc204ba1ae_1280x1280.jpg?v=637586769641070000,http://hermanmiller.vteximg.com.br/arquivos/ids/162179/sayl_prd_gallery_121_1_1280x1280.jpg?v=637586769882800000,http://hermanmiller.vteximg.com.br/arquivos/ids/162180/sayl_prd_gallery_131_1_1280x1280.jpg?v=637586770026130000,http://hermanmiller.vteximg.com.br/arquivos/ids/162181/sayl_prd_gallery_141_1_1280x1280.jpg?v=637586770174900000,http://hermanmiller.vteximg.com.br/arquivos/ids/162182/sayl_prd_gallery_47_1_1_3bc16e00-8100-4b3a-92f4-8dab1905ab43_1280x1280.jpg?v=637586770366930000,http://hermanmiller.vteximg.com.br/arquivos/ids/162183/sayl_prd_gallery_44_1_1_5da5218f-7cd6-483d-b49b-0faa4ae9a416_1280x1280.jpg?v=637586770513170000,http://hermanmiller.vteximg.com.br/arquivos/ids/162184/sayl_prd_gallery_46_1_1_f3ad5f4e-929e-4418-93bb-388c06a77fb1_1280x1280.jpg?v=637586770706800000,http://hermanmiller.vteximg.com.br/arquivos/ids/162185/sayl_prd_gallery_45_1_1_e28793b6-c23f-4e4d-9126-8de3be98e164_1280x1280.jpg?v=637586770864800000	Herman Miller	Verde	A CADEIRA IDEAL PARA GAMERS QUE NÃO PARAM QUIETOS   Bom design, apoio saudável e investimento excepcional são sempre atraentes, e a Sayl oferece todos os três.   Inspirada pela arquitetura e pela engenharia onde menos é mais das pontes suspensas, a Sayl é uma cadeira cheia de estilo para gamers, que usa menos peças e menos material que outras cadeiras de espuma e tecido.   ERGONOMIA BASEADA EM CIÊNCIA: A edição especial para gamers da Sayl equilibra apoio ergonômico e liberdade de movimentos—perfeita para gamers que vivem mudando de postura e trocando de posição ao longo do dia.   ENCOSTO COM SUSPENSÃO 3D INTELLIGENT: O encosto sem moldura 3D Intelligent da Sayl conta com fios de elastômero esticados para oferecer pontos de tensão maior onde o apoio é mais necessário, e menor nas áreas que permitem uma amplitude de movimentos maior.   SUPORTE PARA COLUNA POSTUREFIT: A estrutura do encosto com suspensão 3D Intelligent da Sayl oferece o suporte passivo PostureFit para a região pélvica, o que permite que sua coluna mantenha a forma natural em S e que seu corpo mantenha uma postura forte com menos fadiga.   HARMONIC TILT: O mecanismo de inclinação Harmonic da Sayl mantém seu corpo bem apoiado, permitindo movimentos naturais e equilibrados conforme você muda de posições - movimentando-se enquanto joga, ou mudando de posição entre um jogo e outro.   ÂNGULO FRONTAL DO ASSENTO: Como você joga em uma posição mais ativa do que quando navega na internet ou lê um livro, o ângulo frontal da cadeira oferece uma vantagem de desempenho postural, apoiando facilmente sua coluna conforme você se inclina em direção ao jogo.    ALMOFADA CONTORNADA DO ASSENTO: A almofada contornada do assento apresenta uma combinação de moldagem a injeção e espuma para proporcionar um conforto fácil, mesmo enquanto você joga por longos períodos.   Você não precisa substituir a Sayl a cada poucos anos. Nós testamos rigorosamente cada um de nossos produtos, o que significa que são feitos para durar.	1000043382865	http://hermanmiller.vteximg.com.br/arquivos/ids/162175/sayl_prd_gallery_091_1_56ae8b00-6490-4f7a-b866-cb5f1dbcbeed_1280x1280.jpg?v=637586769162330000	670.42 BRL:12	https://store.hermanmiller.com.br/cadeira-sayl-gaming-as1sg23aa1_preto/p?idsku=378	AS1SG23AAN2BKC7NENNENBK3SY12	Gaming		new
413_497	Mesa OE1 Branca Mesa OE1 76x152 Branca	6450.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/162365/Mesa-OE1-76x152-Branca.png?v=637639898943370000	Herman Miller	Branco	Coleção para espaços de trabalho OE1  A Coleção para espaços de trabalho OE1 permite flexibilidade, integração instantânea e otimização de espaços. Inspire-se em ideias pensadas para as diferentes configurações da OE1 para todo o escritório e obtenha recursos de design para ajudá-lo a planejar os espaços.  Ao projetarem a OE1, Sam Hecht e Kim Colin desconstruíram a abordagem de sistemas tradicionais para móveis de escritório. No processo, eles criaram uma coleção flexível pronta para um mundo de trabalho em constante transformação.  Encontre o encaixe correto  Opções para todos os ambientes de trabalho e todas as estéticas. O design leve e minimalista da OE1 vem em uma ampla variedade de configurações e cores, ajudando as organizações a encontrarem sua própria combinação perfeita entre propósito, desempenho e expressão.  Otimize o seu espaço  Com seus designs multifuncionais e elementos móveis, OE1 ajuda as organizações a otimizarem seus espaços, transformando áreas subutilizadas em áreas de trabalho flexíveis e dedicadas.	1000043511401	http://hermanmiller.vteximg.com.br/arquivos/ids/162365/Mesa-OE1-76x152-Branca.png?v=637639898943370000	537.50 BRL:12	https://store.hermanmiller.com.br/mesa-oe1-61x122-hz515s-2448lnc_pai/p?idsku=497	HZ515S.3060LNC989898G	Mesas > Mesas de trabalho		new
386_425	Mesa Nevi com altura Regulável 75 x 140cm 110v Carvalho	9405.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/162454/Mesa_nevi_carvalho_1.png?v=637684466361670000,http://hermanmiller.vteximg.com.br/arquivos/ids/162455/Mesa_nevi_carvalho_2.png?v=637684466576900000	Herman Miller	Carvalho	Acreditamos que as pessoas devem ser capazes de se sentar—ou ficar em pé—confortavelmente. Com as mesas com regulágem de altura Nevi, projetadas de modo eficiente, você não tem que escolher entre ter mesas, cadeiras ou acessórios de escritório ergonômicos—você pode ter todos.   Nevi encoraja o movimento regular entre posturas para uma melhor energia e produtividade.;Acreditamos que as pessoas devem ser capazes de se sentar—ou ficar em pé—confortavelmente. Com as mesas com regulágem de altura Nevi, projetadas de modo eficiente, você não tem que escolher entre ter mesas, cadeiras ou acessórios de escritório ergonômicos—você pode ter todos.   Nevi encoraja o movimento regular entre posturas para uma melhor energia e produtividade.	1000043504809	http://hermanmiller.vteximg.com.br/arquivos/ids/162454/Mesa_nevi_carvalho_1.png?v=637684466361670000	783.75 BRL:12	https://store.hermanmiller.com.br/mesa-nevi-com-altura-regulavel-60-x-122cm-dwb6ats-2448menbsts9191915_pai/p?idsku=425	DWB6ATS.3054MENBSTSAB3AB39157	Mesas > Mesas de trabalho		new
352_354	Poltrona Bernard Vermelha	16455.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/161296/933930_Poltrona_Bernard_Vermelha_1.jpg?v=637370673880530000,http://hermanmiller.vteximg.com.br/arquivos/ids/161297/933930_Poltrona_Bernard_Vermelha_2.jpg?v=637370674358230000,http://hermanmiller.vteximg.com.br/arquivos/ids/161298/933930_Poltrona_Bernard_Vermelha_3.jpg?v=637370674469970000,http://hermanmiller.vteximg.com.br/arquivos/ids/161299/933930_Poltrona_Bernard_Vermelha_4.jpg?v=637370674962070000	Herman Miller	Vermelho	Com o objetivo de criar um novo design clássico acessível, com um toque moderno para durar por gerações, a poltrona Bernard de Shane Schneck explora o gênero de poltronas dentro de um contexto contemporâneo. O contraponto entre a estrutura de madeira maciça e a cobertura visualmente leve cria uma relação única entre os dois componentes, resultando em uma poltrona confortável e durável com uma linguagem de design diferenciada.	1000043386184	http://hermanmiller.vteximg.com.br/arquivos/ids/161296/933930_Poltrona_Bernard_Vermelha_1.jpg?v=637370673880530000	1371.25 BRL:12	https://store.hermanmiller.com.br/poltrona-bernard-933913_pai/p?idsku=354	933930	Assentos > Poltronas & Otomanas		new
43_30	Luminária Pendente Bubble Ball Média	5755.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/159191/H761MBNS_01.jpg?v=636972417474930000,http://hermanmiller.vteximg.com.br/arquivos/ids/159192/H761MBNS_03.jpg?v=636972417666500000	Herman Miller	Off-White	Com uma variedade de luzes que contam com diversas silhuetas esféricas, as Luminárias Nelson Bubble dão um toque de suavidade e luminosidade aos espaços internos. Com design de George Nelson de 1952, estas luminárias elegantes são formadas a partir de uma armação de aço resistente e leve, e contam também com uma qualidade delicada e flutuante, além de poderem ser penduradas no teto, montadas na parede ou colocadas na mesa e no chão.   George Nelson deparou-se com um conjunto de luminárias suspensas da Suécia e adorou toda a sua estética moderna, com exceção do custo extravagante.   Uma referência aparentemente sem relação logo levou a uma ideia intuitiva: o primeiro protótipo da luminária foi projetado em questão de dois dias. Nelson criou a armação esférica com anéis perfurados que foram inseridos com fios de aço, uma construção que mantinha a sua forma sob tensão, exigia um mínimo de ferramentas e não tinha custos de soldagem. Ela foi então pulverizada com o verniz resinoso para formar uma teia fibrosa, e uma camada final de plástico foi aplicada para criar uma pele suave e translúcida. E, assim, Nelson havia adicionado instalações com iluminação à sua crescente carteira de trabalho, apresentando uma luminária linda e atemporal aos seus consumidores.	1000041120919	http://hermanmiller.vteximg.com.br/arquivos/ids/159191/H761MBNS_01.jpg?v=636972417474930000	479.58 BRL:12	https://store.hermanmiller.com.br/luminaria-pendente-bubble-ball-media-h761-offwhite/p?idsku=30	H761M-0001	Iluminação > Luminárias Pendentes		new
386_428	Mesa Nevi com altura Regulável 75 x 140cm 220v Branca	9405.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/162449/Mesa_nevi_branca_1_1000x1000.png?v=637684364445570000	Herman Miller	Branco	Acreditamos que as pessoas devem ser capazes de se sentar—ou ficar em pé—confortavelmente. Com as mesas com regulágem de altura Nevi, projetadas de modo eficiente, você não tem que escolher entre ter mesas, cadeiras ou acessórios de escritório ergonômicos—você pode ter todos.   Nevi encoraja o movimento regular entre posturas para uma melhor energia e produtividade.;Acreditamos que as pessoas devem ser capazes de se sentar—ou ficar em pé—confortavelmente. Com as mesas com regulágem de altura Nevi, projetadas de modo eficiente, você não tem que escolher entre ter mesas, cadeiras ou acessórios de escritório ergonômicos—você pode ter todos.   Nevi encoraja o movimento regular entre posturas para uma melhor energia e produtividade.	1000043504816	http://hermanmiller.vteximg.com.br/arquivos/ids/162449/Mesa_nevi_branca_1_1000x1000.png?v=637684364445570000	783.75 BRL:12	https://store.hermanmiller.com.br/mesa-nevi-com-altura-regulavel-60-x-122cm-dwb6ats-2448menbsts9191915_pai/p?idsku=428	DWB6ATS.3054MENBSTS91919152	Mesas > Mesas de trabalho		new
127_112	Cadeira Cosm Baixa Canyon Braço Fixo	11675.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/159207/Canyon.jpg?v=636972526584400000	Herman Miller	Canyon	Sente-se em uma cadeira Cosm. Você vai até esquecer de que está sentado em uma cadeira. Com um design sofisticado e ergonômico, ela responde imediatamente ao seu corpo, aos seus movimentos e à sua postura, de modo a proporcionar um equilíbrio natural e um suporte completo.   Sem a necessidade de ajustes, a inclinação Auto-Harmonic da Cosm coloca a pessoa em primeiro lugar e responde a ela — independentemente da postura — oferecendo uma reclinação equilibrada e conforto personalizado. O Studio 7.5 e a Herman Miller aperfeiçoaram a inclinação com ajuste automático, inventando um mecanismo de ajuste complexo, de ajuste fino. Levando em conta a força vertical da pessoa que está sentada — que está em constante fluxo — as engrenagens dentro da inclinação movem o ponto de apoio ao longo da mola em forma de folha para ajustar automaticamente a tensão da cadeira.   Com sua suspensão contínua e forma escultural, a cadeira parece ser um único objeto unificado, e não uma coleção de peças e partes. Esse senso de unidade também se reflete em sua composição material.	1000041499817	http://hermanmiller.vteximg.com.br/arquivos/ids/159207/Canyon.jpg?v=636972526584400000	972.92 BRL:12	https://store.hermanmiller.com.br/cadeira-cosm-baixa-flc_baixa/p?idsku=112	FLC342SFPDR1DR1DR1OC84506	Assentos > Cadeiras para Trabalho		new
308_311	Banqueta About A Stool 32 Verde com base Matte	3480.75 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/161047/Banqueta-About-a-Stool-Verde-com-base-Matte.jpg?v=637363255398800000	Herman Miller	Verde	A banqueta About A Stool tem a mesma capacidade de transformação dos outros designs dessa coleção, e vai desde uma banqueta minimalista de plástico até uma versão estofada mais robusta.	1000043383428	http://hermanmiller.vteximg.com.br/arquivos/ids/161047/Banqueta-About-a-Stool-Verde-com-base-Matte.jpg?v=637363255398800000	290.06 BRL:12	https://store.hermanmiller.com.br/banqueta-about-a-stool-aas32h01-0001_pai/p?idsku=311	AAS32H01DTGMOVSLSSDG	Assentos > Banquetas		new
