title	id	price	clicks	unpaid clicks	availability	Dynamic Remarketing - active	Enhanced free listings - active	Enhanced free listings - disapproved or invalid	Free listings - Plus - active	Free listings - Plus - disapproved or invalid	Free listings - active	Free listings - disapproved or invalid	Shopping ads - active	Shopping ads - disapproved or invalid	channel	country	language	additional image link	adult	bases	brand	brazos	color	description	gtin	identifier exists	image link	is bundle	item group id	link	medidas	product type	shipping weight
Silla Cosm Baja FLC342SFP-2	7_34	44000.00 MXN	2	0	in stock	MX	MX		MX		MX		MX		Online	MX	es	http://hermanmillermx.vteximg.com.br/arquivos/ids/155564/Cosm_respaldo_bajo_brazo_fijo_glacier_2.jpg?v=637708827092300000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155565/Cosm_respaldo_bajo_brazo_fijo_glacier_1.jpg?v=637708827102300000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155566/Cosm_respaldo_bajo_brazo_fijo_glacier_3.jpg?v=637708827105130000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155873/Cosm_Glacier.jpg?v=637708828932870000	no		Diseñado por Studio 7.5	brazo fijo	Glacier	"Deje que el diseño delgado y de respuesta instantánea del Mid-Back Cosm le haga olvidar que está sentado en una silla. El soporte y la belleza coexisten en armonía, haciendo de Cosm una escultura funcional. El respaldo medio proporciona soporte escapular y se adapta fácilmente a cualquier ajuste. En las opciones de ""deep in color"", Cosm tiene el mismo tono en todas partes. <a href=""#idRowMedidas"" class=""vtex-store-components-3-x-content--ClassDescriptionProductLink"">Ver más detalles</a> 
 FLC342SFP-2"		yes	http://hermanmillermx.vteximg.com.br/arquivos/ids/155564/Cosm_respaldo_bajo_brazo_fijo_glacier_2.jpg?v=637708827092300000	no	7	https://store.hermanmiller.com.mx/silla-cosm-baja/p?idsku=34		Sillas > Sillas para Oficinas	19 g
Mesa OE1 HZ515S.2448L-2	19_86	16200.00 MXN	0	0	in stock	MX	MX		MX		MX		MX		Online	MX	es	http://hermanmillermx.vteximg.com.br/arquivos/ids/155667/Mesa_OE1_blanca-canyon.jpg?v=637708827702900000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155924/Mesa_y_Carretillo_OE1_Canyon.jpg?v=637708829029700000	no		Diseñado por Sam Hecht y Kim Colin		Blanca & Canyon	"Para un trabajo ágil: la mesa OE1 une la estética minimalista y la funcionalidad flexible en una forma elegante. Si está buscando llevar un estilo discreto y utilidad a su hogar u oficina, este escritorio espacioso y resistente es para usted. <a href=""#idRowMedidas"" class=""vtex-store-components-3-x-content--ClassDescriptionProductLink"">Ver más detalles</a> 
 HZ515S.2448L-2"		yes	http://hermanmillermx.vteximg.com.br/arquivos/ids/155667/Mesa_OE1_blanca-canyon.jpg?v=637708827702900000	no	19	https://store.hermanmiller.com.mx/mesa-oe1/p?idsku=86	61 x 122 cm	Mesas > Mesas de Oficina	41.2 g
Carretilla OE1 - Cajón superior + estante inferior 88888888	32_122	12800.00 MXN	0	0	in stock	MX		MX		MX		MX		MX	Online	MX	es	http://hermanmillermx.vteximg.com.br/arquivos/ids/155743/Carretilla_OE1_cajon_superior_-_estante_inferior_glacier_01.png?v=637708828083830000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155955/Mesa_y_carretillo_OE1_Glacier.jpg?v=637708829095700000	no		Diseñado por Sam Hecht y Kim Colin		Glacier	"Para un trabajo ágil, obtenga un almacenamiento que vaya con el flujo. Diseñado con flexibilidad y usos versátiles en mente, este moderno carrito de oficina ofrece almacenamiento personal sobre la marcha en un perfil delgado y minimalista. <a href=""#idRowMedidas"" class=""vtex-store-components-3-x-content--ClassDescriptionProductLink"">Ver más detalles</a> 
 88888888"	88888888	yes	http://hermanmillermx.vteximg.com.br/arquivos/ids/155743/Carretilla_OE1_cajon_superior_-_estante_inferior_glacier_01.png?v=637708828083830000	no	32	https://store.hermanmiller.com.mx/carretilla-oe1-cajon-superior-estante-inferior/p?idsku=122		Accesorios > Carritos de Almacenamiento	1 g
Bubble Lamp Cigar H762M10-1	41_137	16200.00 MXN	2	1	in stock	MX	MX		MX		MX		MX		Online	MX	es	http://hermanmillermx.vteximg.com.br/arquivos/ids/155771/Bubble_Lamp_Cigar_Medio_1.jpg?v=637708828194100000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155772/Bubble_Lamp_Cigar_Medio_2.jpg?v=637708828196770000	no		Diseñado por George Nelson			"Bubble Cigar es una elegante lámpara de techo alargada de líneas paralelas que acentúan su silueta. Esta luminaria flotante calienta cualquier habitación con una luz suave. Las intemporales Nelson Bubble Luminaires se diseñaron originalmente en 1952. <a href=""#idRowMedidas"" class=""vtex-store-components-3-x-content--ClassDescriptionProductLink"">Ver más detalles</a> 
 H762M10-1"		yes	http://hermanmillermx.vteximg.com.br/arquivos/ids/155771/Bubble_Lamp_Cigar_Medio_1.jpg?v=637708828194100000	no	41	https://store.hermanmiller.com.mx/bubble-lamp-cigar/p?idsku=137		Decoración > Lámparas colgantes	1 g
Sillón Charles Eames Lounge y Ottoman ES67071RE-2	13_60	174200.00 MXN	18	4	in stock	MX	MX		MX		MX		MX		Online	MX	es	http://hermanmillermx.vteximg.com.br/arquivos/ids/155631/Eames_lounge_ottoman_ash_1.jpg?v=637708827497200000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155632/Eames_lounge_ottoman_ash_2.jpg?v=637708827499400000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155899/Eames_ash.jpg?v=637708828983230000	no		Diseñado por Charles y Ray Eames		Ash	"Un clásico atemporal, el Eames and Ottoman Armchair se lanzó en 1956. En ese momento, no había nada igual, e incluso hoy, no lo hay. No es de extrañar que su diseño haya tenido una gran demanda y producción continua desde su lanzamiento. <a href=""#idRowMedidas"" class=""vtex-store-components-3-x-content--ClassDescriptionProductLink"">Ver más detalles</a> 
 ES67071RE-2"		yes	http://hermanmillermx.vteximg.com.br/arquivos/ids/155631/Eames_lounge_ottoman_ash_1.jpg?v=637708827497200000	no	13	https://store.hermanmiller.com.mx/sillon-charles-eames-lounge-y-ottoman/p?idsku=60		Sillas > Sillón	1 g
Caja de pañuelos CY103.-5	25_103	2300.00 MXN	8	0	in stock	MX	MX		MX		MX		MX		Online	MX	es	http://hermanmillermx.vteximg.com.br/arquivos/ids/155690/Formwork_caja_panuelos_01.jpg?v=637708827836500000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155691/Formwork_caja_panuelos_02.jpg?v=637708827843370000	no		Diseñado por Sam Hecht y Kim Colin			"La caja de pañuelos Formwork asegura que la familia de accesorios de escritorio Formwork de Sam Hecht y Kim Colin satisfaga todas las necesidades del escritorio moderno, que ven como “una fusión de oficina, cocina, taller y baño”. <a href=""#idRowMedidas"" class=""vtex-store-components-3-x-content--ClassDescriptionProductLink"">Ver más detalles</a> 
 CY103.-5"		yes	http://hermanmillermx.vteximg.com.br/arquivos/ids/155690/Formwork_caja_panuelos_01.jpg?v=637708827836500000	no	25	https://store.hermanmiller.com.mx/caja-de-panuelos/p?idsku=103		Accesorios > Accesorios de Escritorio	1 g
Mesa Everywhere DT1AS.3060LP-86	18_76	14600.00 MXN	1	0	in stock	MX	MX		MX		MX		MX		Online	MX	es	http://hermanmillermx.vteximg.com.br/arquivos/ids/155656/Everywhere_maple-natural_1.jpg?v=637708827615130000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155657/Everywhere_maple-natural_2.png?v=637708827618730000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155914/Mesa_Everwhere_maple.jpg?v=637708829011570000	no		Diseñado por Dan Grabowski		Maple Natural	"Las líneas finas y nítidas ayudan a que estos escritorios duraderos y versátiles se adapten a cualquier lugar. Reorganícelos para una reunión rápida o utilícelos como escritorio de oficina en casa. <a href=""#idRowMedidas"" class=""vtex-store-components-3-x-content--ClassDescriptionProductLink"">Ver más detalles</a> 
 DT1AS.3060LP-86"		yes	http://hermanmillermx.vteximg.com.br/arquivos/ids/155656/Everywhere_maple-natural_1.jpg?v=637708827615130000	no	18	https://store.hermanmiller.com.mx/mesa-everywhere/p?idsku=76	76 x 152 cm	Mesas > Mesas de Oficina	21 g
Carretilla OE1 - Estante superior e inferior HZ820.2011SSNN-4	31_118	11100.00 MXN	1	0	in stock	MX	MX		MX		MX		MX		Online	MX	es	http://hermanmillermx.vteximg.com.br/arquivos/ids/155736/Carretilla_OE1_estante_superior_e_inferior_negro_01.png?v=637708828061000000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155951/Carretillo_OE1_negro.jpg?v=637708829088830000	no		Diseñado por Sam Hecht y Kim Colin		Negro	"Para un trabajo ágil, obtenga un almacenamiento que vaya con el flujo. Diseñado con flexibilidad y usos versátiles en mente, este moderno carrito de oficina ofrece almacenamiento personal sobre la marcha en un perfil delgado y minimalista. <a href=""#idRowMedidas"" class=""vtex-store-components-3-x-content--ClassDescriptionProductLink"">Ver más detalles</a> 
 HZ820.2011SSNN-4"		yes	http://hermanmillermx.vteximg.com.br/arquivos/ids/155736/Carretilla_OE1_estante_superior_e_inferior_negro_01.png?v=637708828061000000	no	31	https://store.hermanmiller.com.mx/carretilla-oe1-estante-superior-e-inferior/p?idsku=118		Accesorios > Carritos de Almacenamiento	1 g
Sayl Gaming AS1SG23AA-6	47_150	20800.00 MXN	82	3	in stock	MX	MX		MX		MX		MX		Online	MX	es	http://hermanmillermx.vteximg.com.br/arquivos/ids/155981/Sayl-Gaming_thumb_turquesa.png?v=637709717491400000,http://hermanmillermx.vteximg.com.br/arquivos/ids/156158/Sayl-turquessa-1.png?v=637710455302630000,http://hermanmillermx.vteximg.com.br/arquivos/ids/156159/Sayl-turquesa-2.png?v=637710455766630000,http://hermanmillermx.vteximg.com.br/arquivos/ids/156160/Sayl-turquesa-3.png?v=637710455984800000,http://hermanmillermx.vteximg.com.br/arquivos/ids/156161/Sayl-turquesa-4.png?v=637710456240870000,http://hermanmillermx.vteximg.com.br/arquivos/ids/156162/Sayl-tuquesa-5.png?v=637710456467730000	no		Diseñado por Yves Béhar		Turquesa	"Silla Sayl Gaming Turquesa 
 AS1SG23AA-6"		yes	http://hermanmillermx.vteximg.com.br/arquivos/ids/156158/Sayl-turquessa-1.png?v=637710455302630000	no	47	https://store.hermanmiller.com.mx/sayl-gaming/p?idsku=150		Gaming > Sillas Gaming	19 g
Silla Embody CN222AWAA-86	2_13	39100.00 MXN	19	7	in stock	MX	MX		MX		MX		MX		Online	MX	es	http://hermanmillermx.vteximg.com.br/arquivos/ids/155494/Embody_azul-blanco_1.jpg?v=637708826630530000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155495/Embody_azul-blanco_2.jpg?v=637708826640100000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155496/Embody_azul-blanco_3.jpg?v=637708826651370000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155497/Embody_azul-blanco_4.jpg?v=637708826662300000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155498/Embody_azul-blanco_5.jpg?v=637708826673270000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155852/Embody_azul.jpg?v=637708828892030000	no		Diseñado por Don Chadwick y Bill Stumpf		Azul & blanco	"¿Qué pasaría si una silla pudiera hacer más que minimizar los efectos negativos de sentarse? Bill Stumpf y Jeff Weber diseñaron la silla Embody con esto en mente. El resultado fue un hito en la tecnología de asientos ergonómicos. <a href=""#idRowMedidas"" class=""vtex-store-components-3-x-content--ClassDescriptionProductLink"">Ver más detalles</a> 
 CN222AWAA-86"		yes	http://hermanmillermx.vteximg.com.br/arquivos/ids/155494/Embody_azul-blanco_1.jpg?v=637708826630530000	no	2	https://store.hermanmiller.com.mx/silla-embody/p?idsku=13		Sillas > Sillas para Oficinas	27.9 g
Silla Cosm Baja FLC142SFH-5	7_38	40500.00 MXN	0	2	in stock	MX	MX		MX		MX		MX		Online	MX	es	http://hermanmillermx.vteximg.com.br/arquivos/ids/155577/Cosm_respaldo_bajo_brazo_ajustable_carbon_1.jpg?v=637708827197130000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155578/Cosm_respaldo_bajo_brazo_ajustable_carbon_2.png?v=637708827204170000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155877/Cosm_carbono.jpg?v=637708828941170000	no		Diseñado por Studio 7.5	brazo ajustable	Carbón	"Deje que el diseño delgado y de respuesta instantánea del Mid-Back Cosm le haga olvidar que está sentado en una silla. El soporte y la belleza coexisten en armonía, haciendo de Cosm una escultura funcional. El respaldo medio proporciona soporte escapular y se adapta fácilmente a cualquier ajuste. En las opciones de ""deep in color"", Cosm tiene el mismo tono en todas partes. <a href=""#idRowMedidas"" class=""vtex-store-components-3-x-content--ClassDescriptionProductLink"">Ver más detalles</a> 
 FLC142SFH-5"		yes	http://hermanmillermx.vteximg.com.br/arquivos/ids/155577/Cosm_respaldo_bajo_brazo_ajustable_carbon_1.jpg?v=637708827197130000	no	7	https://store.hermanmiller.com.mx/silla-cosm-baja/p?idsku=38		Sillas > Sillas para Oficinas	19 g
Sillón Spun SD660-12	14_62	17200.00 MXN	18	0	in stock	MX	MX		MX		MX		MX		Online	MX	es	http://hermanmillermx.vteximg.com.br/arquivos/ids/155635/Spun_Antracita_1.jpg?v=637708827517500000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155636/Spun_Antracita_2.jpg?v=637708827523170000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155901/Spun_Anthracite.jpg?v=637708828987170000	no		Diseñado por Thomas Heatherwick		Antracita	"Una nueva versión de los asientos. Desde el barco de Nueva York hasta el Coal Drops Yard de Londres, el trabajo de Thomas Heatherwick suscita dudas dondequiera que esté. La silla giratoria es solo uno de sus atrevidos movimientos. Por sí solo, es como una escultura. Colocado de lado, le permite relajarse, balancearse y girar 360 grados, en interiores o exteriores. <a href=""#idRowMedidas"" class=""vtex-store-components-3-x-content--ClassDescriptionProductLink"">Ver más detalles</a> 
 SD660-12"		yes	http://hermanmillermx.vteximg.com.br/arquivos/ids/155635/Spun_Antracita_1.jpg?v=637708827517500000	no	14	https://store.hermanmiller.com.mx/sillon-spun/p?idsku=62		Sillas > Sillón	14.3 g
Banco Nelson - Base Madera PB.60W-3	16_67	74800.00 MXN	1	0	in stock	MX	MX		MX		MX		MX		Online	MX	es	http://hermanmillermx.vteximg.com.br/arquivos/ids/155642/Banco-Nelson_-Base-Madera_nogal_01.jpg?v=637708827546300000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155906/Banco_Nelson_Nogal.jpg?v=637708828996700000	no		Diseñado por George Nelson		Nogal	"Este banco con patas de metal o, alternativamente, una base de madera con bisagras, sigue siendo tan relevante hoy como lo fue en 1946, cuando George Nelson lo diseñó. Nelson creó su banco de listones para disuadir a las personas de sentarse durante demasiado tiempo, pero este toque también reduce el volumen visual de la pieza. <a href=""#idRowMedidas"" class=""vtex-store-components-3-x-content--ClassDescriptionProductLink"">Ver más detalles</a> 
 PB.60W-3"		yes	http://hermanmillermx.vteximg.com.br/arquivos/ids/155642/Banco-Nelson_-Base-Madera_nogal_01.jpg?v=637708827546300000	no	16	https://store.hermanmiller.com.mx/banco-nelson-base-madera/p?idsku=67	152 cm	Sillas > Bancas	15.1 g
Silla Aeron AER2B23DW-1	1_3	28900.00 MXN	295	20	in stock	MX	MX		MX		MX		MX		Online	MX	es	http://hermanmillermx.vteximg.com.br/arquivos/ids/155455/Aeron_G_1.jpg?v=637708826229070000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155456/Aeron_G_2.jpg?v=637708826241000000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155457/Aeron_G_3.jpg?v=637708826252430000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155458/Aeron_G_4.jpg?v=637708826263230000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155842/Aeron_grafito.jpg?v=637708828871830000	no		Diseñado por Don Chadwick y Bill Stumpf		Grafito	"Aeron es la combinación perfecta de rendimiento y diseño. Nuestra silla de oficina más vendida aún establece expectativas de comodidad ergonómica más de 20 años después de su lanzamiento.
<a href=""#idRowMedidas"" class=""vtex-store-components-3-x-content--ClassDescriptionProductLink"">Ver más detalles</a> 
 AER2B23DW-1"		yes	http://hermanmillermx.vteximg.com.br/arquivos/ids/155455/Aeron_G_1.jpg?v=637708826229070000	no	1	https://store.hermanmiller.com.mx/silla-aeron/p?idsku=3	talla B	Sillas > Sillas para Oficinas	18.9 g
Mesa OE1 HZ515S.3060L-3	19_78	18700.00 MXN	0	0	in stock	MX	MX		MX		MX		MX		Online	MX	es	http://hermanmillermx.vteximg.com.br/arquivos/ids/155659/Mesa_OE1_blanca-canyon.jpg?v=637708827640000000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155916/Mesa_y_Carretillo_OE1_Canyon.jpg?v=637708829015470000	no		Diseñado por Sam Hecht y Kim Colin		Blanca & Canyon	"Para un trabajo ágil: la mesa OE1 une la estética minimalista y la funcionalidad flexible en una forma elegante. Si está buscando llevar un estilo discreto y utilidad a su hogar u oficina, este escritorio espacioso y resistente es para usted. <a href=""#idRowMedidas"" class=""vtex-store-components-3-x-content--ClassDescriptionProductLink"">Ver más detalles</a> 
 HZ515S.3060L-3"		yes	http://hermanmillermx.vteximg.com.br/arquivos/ids/155659/Mesa_OE1_blanca-canyon.jpg?v=637708827640000000	no	19	https://store.hermanmiller.com.mx/mesa-oe1/p?idsku=78	76 x 152 cm	Mesas > Mesas de Oficina	41.2 g
Sayl Gaming AS1SG23AA-2	47_146	20100.00 MXN	9	0	in stock	MX	MX		MX		MX		MX		Online	MX	es	http://hermanmillermx.vteximg.com.br/arquivos/ids/155977/Sayl-Gaming_thumb_blanco.jpg?v=637709716277000000,http://hermanmillermx.vteximg.com.br/arquivos/ids/156168/Sayl-Gaming_blanco_01.jpg?v=637710461397100000,http://hermanmillermx.vteximg.com.br/arquivos/ids/156169/Sayl-Gaming_blanco_02.jpg?v=637710462202600000,http://hermanmillermx.vteximg.com.br/arquivos/ids/156170/Sayl-Gaming_blanco_03.jpg?v=637710462422200000,http://hermanmillermx.vteximg.com.br/arquivos/ids/156171/Sayl-Gaming_blanco_04.jpg?v=637710462627870000,http://hermanmillermx.vteximg.com.br/arquivos/ids/156172/Sayl-Gaming_blanco_05.jpg?v=637710462913930000	no		Diseñado por Yves Béhar		Blanco	"Silla Sayl Gaming Turquesa 
 AS1SG23AA-2"		yes	http://hermanmillermx.vteximg.com.br/arquivos/ids/156168/Sayl-Gaming_blanco_01.jpg?v=637710461397100000	no	47	https://store.hermanmiller.com.mx/sayl-gaming/p?idsku=146		Gaming > Sillas Gaming	19 g
Carretilla OE1 - Cajón superior y Cajón basculante inferior HZ820.2011DTNF-1	33_124	17600.00 MXN	0	0	in stock	MX	MX		MX		MX		MX		Online	MX	es	http://hermanmillermx.vteximg.com.br/arquivos/ids/155745/Carretilla_OE1_cajon_superior_-_estante_basculante_blanco_01.png?v=637708828088370000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155746/Carretilla_OE1_cajon_superior_-_estante_basculante_blanco_02.png?v=637708828090870000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155747/Carretilla_OE1_cajon_superior_-_estante_basculante_blanco_03.png?v=637708828093200000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155748/Carretilla_OE1_cajon_superior_-_estante_basculante_blanco_04.png?v=637708828095400000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155957/Mesa_y_Carretillo_OE1_blanco.jpg?v=637708829099630000	no		Diseñado por Sam Hecht y Kim Colin		Blanco	"Para un trabajo ágil, obtenga un almacenamiento que vaya con el flujo. Diseñado con flexibilidad y usos versátiles en mente, este moderno carrito de oficina ofrece almacenamiento personal sobre la marcha en un perfil delgado y minimalista. <a href=""#idRowMedidas"" class=""vtex-store-components-3-x-content--ClassDescriptionProductLink"">Ver más detalles</a> 
 HZ820.2011DTNF-1"		yes	http://hermanmillermx.vteximg.com.br/arquivos/ids/155745/Carretilla_OE1_cajon_superior_-_estante_basculante_blanco_01.png?v=637708828088370000	no	33	https://store.hermanmiller.com.mx/carretilla-oe1-cajon-superior-y-cajon-basculante-inferior/p?idsku=124		Accesorios > Carritos de Almacenamiento	1 g
Silla Cosm Baja FLC342SFP-8	7_32	44000.00 MXN	0	0	in stock	MX	MX		MX		MX		MX		Online	MX	es	http://hermanmillermx.vteximg.com.br/arquivos/ids/155558/Cosm_respaldo_bajo_brazo_fijo_canyon_3.jpg?v=637708827042870000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155559/Cosm_respaldo_bajo_brazo_fijo_canyon_2.jpg?v=637708827053800000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155560/Cosm_respaldo_bajo_brazo_fijo_canyon_1.jpg?v=637708827065230000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155871/Cosm_Canyon.jpg?v=637708828928800000	no		Diseñado por Studio 7.5	brazo fijo	Canyon	"Deje que el diseño delgado y de respuesta instantánea del Mid-Back Cosm le haga olvidar que está sentado en una silla. El soporte y la belleza coexisten en armonía, haciendo de Cosm una escultura funcional. El respaldo medio proporciona soporte escapular y se adapta fácilmente a cualquier ajuste. En las opciones de ""deep in color"", Cosm tiene el mismo tono en todas partes. <a href=""#idRowMedidas"" class=""vtex-store-components-3-x-content--ClassDescriptionProductLink"">Ver más detalles</a> 
 FLC342SFP-8"		yes	http://hermanmillermx.vteximg.com.br/arquivos/ids/155558/Cosm_respaldo_bajo_brazo_fijo_canyon_3.jpg?v=637708827042870000	no	7	https://store.hermanmiller.com.mx/silla-cosm-baja/p?idsku=32		Sillas > Sillas para Oficinas	19 g
Bandeja para Laptop Ollin Y95112.OL-3	29_112	1790.00 MXN	8	0	in stock	MX	MX		MX		MX		MX		Online	MX	es	http://hermanmillermx.vteximg.com.br/arquivos/ids/155719/Bandeja_Laptop_Flo_y_Ollin_Negro_01.jpg?v=637708827979300000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155720/Bandeja_Laptop_Flo_y_Ollin_Negro_02.jpg?v=637708827985100000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155721/Bandeja_Laptop_Flo_y_Ollin_Negro_03.jpg?v=637708827988400000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155722/Bandeja_Laptop_Flo_y_Ollin_Negro_04.jpg?v=637708827991600000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155723/Bandeja_Laptop_Flo_y_Ollin_Negro_05.jpg?v=637708827995900000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155946/Bandeja_Laptop_negro.jpg?v=637708829078970000	no		Diseñado por Herman Miller		Negro	"La bandeja para computadora portátil se integra con el soporte del monitor Flo o Ollin y eleva la computadora portátil por encima de la mesa para adaptarse a la altura del usuario. Este sistema se instala en cuestión de segundos, creando un ambiente acogedor que es beneficioso para la salud de los trabajadores móviles. <a href=""#idRowMedidas"" class=""vtex-store-components-3-x-content--ClassDescriptionProductLink"">Ver más detalles</a> 
 Y95112.OL-3"		yes	http://hermanmillermx.vteximg.com.br/arquivos/ids/155719/Bandeja_Laptop_Flo_y_Ollin_Negro_01.jpg?v=637708827979300000	no	29	https://store.hermanmiller.com.mx/bandeja-para-laptop-ollin/p?idsku=112		Accesorios > Tecnología	1 g
Silla Lino MI2B325HA-3	9_50	22900.00 MXN	4	0	in stock	MX	MX		MX		MX		MX		Online	MX	es	http://hermanmillermx.vteximg.com.br/arquivos/ids/155604/Lino_negro_1.jpg?v=637708827375830000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155605/Lino_negro_2.jpg?v=637708827378800000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155606/Lino_negro_3.jpg?v=637708827381470000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155889/Lino_negro.jpg?v=637708828964800000	no		Diseñado por Sam Hecht y Kim Colin		Negro	"Lino ofrece un soporte completo para la columna y un ajuste dinámico basado en años de experiencia ergonómica. Todo el mundo debería disfrutar de un buen diseño y comodidad mientras trabaja. <a href=""#idRowMedidas"" class=""vtex-store-components-3-x-content--ClassDescriptionProductLink"">Ver más detalles</a> 
 MI2B325HA-3"		yes	http://hermanmillermx.vteximg.com.br/arquivos/ids/155604/Lino_negro_1.jpg?v=637708827375830000	no	9	https://store.hermanmiller.com.mx/silla-lino/p?idsku=50		Sillas > Sillas para Oficinas	14.8 g
Silla Cosm Baja FLC342SFH-3	7_41	43200.00 MXN	2	0	in stock	MX	MX		MX		MX		MX		Online	MX	es	http://hermanmillermx.vteximg.com.br/arquivos/ids/155582/Cosm_respaldo_bajo_brazo_ajustable_nightfall_3.jpg?v=637708827241600000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155583/Cosm_respaldo_bajo_brazo_ajustable_nightfall_2.jpg?v=637708827250700000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155584/Cosm_respaldo_bajo_brazo_ajustable_nightfall_1.jpg?v=637708827261930000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155880/Cosm_Nightfall.jpg?v=637708828946970000	no		Diseñado por Studio 7.5	brazo ajustable	Nightfall	"Deje que el diseño delgado y de respuesta instantánea del Mid-Back Cosm le haga olvidar que está sentado en una silla. El soporte y la belleza coexisten en armonía, haciendo de Cosm una escultura funcional. El respaldo medio proporciona soporte escapular y se adapta fácilmente a cualquier ajuste. En las opciones de ""deep in color"", Cosm tiene el mismo tono en todas partes. <a href=""#idRowMedidas"" class=""vtex-store-components-3-x-content--ClassDescriptionProductLink"">Ver más detalles</a> 
 FLC342SFH-3"		yes	http://hermanmillermx.vteximg.com.br/arquivos/ids/155582/Cosm_respaldo_bajo_brazo_ajustable_nightfall_3.jpg?v=637708827241600000	no	7	https://store.hermanmiller.com.mx/silla-cosm-baja/p?idsku=41		Sillas > Sillas para Oficinas	19 g
Mesa OE1 55555555	19_87	16200.00 MXN	0	0	in stock	MX		MX		MX		MX		MX	Online	MX	es	http://hermanmillermx.vteximg.com.br/arquivos/ids/155668/Mesa_OE1_blanca-glacier.jpg?v=637708827711970000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155925/Mesa_y_carretillo_OE1_Glacier.jpg?v=637708829031430000	no		Diseñado por Sam Hecht y Kim Colin		Blanca & Glacier	"Para un trabajo ágil: la mesa OE1 une la estética minimalista y la funcionalidad flexible en una forma elegante. Si está buscando llevar un estilo discreto y utilidad a su hogar u oficina, este escritorio espacioso y resistente es para usted. <a href=""#idRowMedidas"" class=""vtex-store-components-3-x-content--ClassDescriptionProductLink"">Ver más detalles</a> 
 55555555"	55555555	yes	http://hermanmillermx.vteximg.com.br/arquivos/ids/155668/Mesa_OE1_blanca-glacier.jpg?v=637708827711970000	no	19	https://store.hermanmiller.com.mx/mesa-oe1/p?idsku=87	76 x 152 cm	Mesas > Mesas de Oficina	41.2 g
Mesa OE1 HZ515S.2448L-3	19_88	16200.00 MXN	0	0	in stock	MX	MX		MX		MX		MX		Online	MX	es	http://hermanmillermx.vteximg.com.br/arquivos/ids/155669/Mesa_OE1_blanca-nightfall.jpg?v=637708827720900000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155926/Mesa_y_carretillo_OE1_Nightfall.jpg?v=637708829033130000	no		Diseñado por Sam Hecht y Kim Colin		Blanca & Nightfall	"Para un trabajo ágil: la mesa OE1 une la estética minimalista y la funcionalidad flexible en una forma elegante. Si está buscando llevar un estilo discreto y utilidad a su hogar u oficina, este escritorio espacioso y resistente es para usted. <a href=""#idRowMedidas"" class=""vtex-store-components-3-x-content--ClassDescriptionProductLink"">Ver más detalles</a> 
 HZ515S.2448L-3"		yes	http://hermanmillermx.vteximg.com.br/arquivos/ids/155669/Mesa_OE1_blanca-nightfall.jpg?v=637708827720900000	no	19	https://store.hermanmiller.com.mx/mesa-oe1/p?idsku=88	76 x 152 cm	Mesas > Mesas de Oficina	41.2 g
